DATAFLOW,LAST UPDATE,freq,unit,tra_infr,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Spain,2016,519,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Spain,2017,509,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Spain,2018,489,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Spain,2019,519,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Spain,2020,395,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Spain,2021,417,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Spain,2022,473,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,European Union - 27 countries (from 2020),1999,12238,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,European Union - 27 countries (from 2020),2000,16897,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,European Union - 27 countries (from 2020),2001,16676,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,European Union - 27 countries (from 2020),2002,16040,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,European Union - 27 countries (from 2020),2003,15279,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,European Union - 27 countries (from 2020),2004,14999,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,European Union - 27 countries (from 2020),2005,14902,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,European Union - 27 countries (from 2020),2006,13845,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,European Union - 27 countries (from 2020),2007,14221,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,European Union - 27 countries (from 2020),2008,14155,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,European Union - 27 countries (from 2020),2009,12521,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,European Union - 27 countries (from 2020),2010,11197,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,European Union - 27 countries (from 2020),2011,10768,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,European Union - 27 countries (from 2020),2012,9848,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,European Union - 27 countries (from 2020),2013,9120,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,European Union - 27 countries (from 2020),2014,9108,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,European Union - 27 countries (from 2020),2015,8891,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,European Union - 27 countries (from 2020),2016,9101,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,European Union - 27 countries (from 2020),2017,8982,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,European Union - 27 countries (from 2020),2018,8939,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,European Union - 27 countries (from 2020),2019,8809,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,European Union - 27 countries (from 2020),2020,7455,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,European Union - 27 countries (from 2020),2021,7590,p
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,European Union - 27 countries (from 2020),2022,7478,p
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Finland,1999,102,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Finland,2000,103,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Finland,2001,113,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Finland,2002,105,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Finland,2003,101,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Finland,2004,82,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Finland,2005,101,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Finland,2006,93,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Finland,2007,81,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Finland,2008,108,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Finland,2009,76,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Finland,2010,63,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Finland,2011,74,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Finland,2012,56,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Finland,2013,57,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Finland,2014,62,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Finland,2015,75,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Finland,2016,63,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Finland,2017,57,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Finland,2018,62,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Finland,2019,36,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Finland,2020,62,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Finland,2021,57,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Finland,2022,57,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,France,1999,2521,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,France,2000,2252,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,France,2001,2268,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,France,2002,2045,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,France,2003,1661,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,France,2004,1526,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,France,2005,1664,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,France,2006,1346,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,France,2007,1359,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,France,2008,1235,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,France,2009,1252,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,France,2010,1133,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,France,2011,1096,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,France,2012,1027,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,France,2013,932,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,France,2014,989,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,France,2015,987,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,France,2016,1016,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,France,2017,1007,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,France,2018,963,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,France,2019,1034,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,France,2020,845,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,France,2021,956,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,France,2022,1037,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Croatia,2007,328,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Croatia,2008,414,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Croatia,2009,316,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Croatia,2010,265,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Croatia,2011,252,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Croatia,2012,230,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Croatia,2013,213,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Croatia,2014,191,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Croatia,2015,220,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Croatia,2016,176,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Croatia,2017,186,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Croatia,2018,175,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Croatia,2019,164,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Croatia,2020,142,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Croatia,2021,163,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Croatia,2022,145,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Hungary,2003,478,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Hungary,2004,476,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Hungary,2005,502,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Hungary,2006,508,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Hungary,2007,505,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Hungary,2008,419,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Hungary,2009,301,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Hungary,2010,272,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Hungary,2011,234,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Hungary,2012,210,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Hungary,2013,232,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Hungary,2014,237,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Hungary,2015,261,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Hungary,2016,224,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Hungary,2017,229,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Hungary,2018,238,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Hungary,2019,223,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Hungary,2020,150,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Hungary,2021,186,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Hungary,2022,193,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Ireland,1999,118,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Ireland,2000,126,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Ireland,2001,104,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Ireland,2002,104,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Ireland,2003,89,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Ireland,2004,108,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Ireland,2005,80,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Ireland,2006,62,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Ireland,2007,77,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Ireland,2008,62,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Ireland,2009,56,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Ireland,2010,45,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Ireland,2011,38,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Ireland,2012,46,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Ireland,2013,35,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Ireland,2014,60,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Ireland,2015,34,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Ireland,2016,52,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Ireland,2017,43,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Ireland,2018,48,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Ireland,2019,32,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Ireland,2020,48,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Iceland,2002,2,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Iceland,2003,6,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Iceland,2004,8,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Iceland,2005,3,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Iceland,2006,10,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Iceland,2007,1,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Iceland,2008,5,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Iceland,2009,5,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Iceland,2010,4,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Iceland,2011,3,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Iceland,2012,2,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Iceland,2013,4,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Iceland,2014,0,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Iceland,2015,3,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Iceland,2016,5,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Iceland,2017,7,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Iceland,2018,2,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Iceland,2019,0,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Iceland,2020,1,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Iceland,2021,4,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Iceland,2022,5,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Italy,1999,2798,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Italy,2000,3167,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Italy,2001,3351,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Italy,2002,3083,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Italy,2003,2746,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Italy,2004,2596,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Italy,2005,2588,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Italy,2006,2494,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Italy,2007,2269,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Italy,2008,2070,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Italy,2009,1892,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Italy,2010,1782,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Italy,2011,1744,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Italy,2012,1602,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Italy,2013,1428,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Italy,2014,1505,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Italy,2015,1502,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Italy,2016,1463,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Italy,2017,1467,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Italy,2018,1401,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Italy,2019,1331,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Italy,2020,1061,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Italy,2021,1264,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Italy,2022,1333,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Lithuania,2016,76,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Lithuania,2017,84,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Lithuania,2018,71,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Lithuania,2019,89,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Lithuania,2020,70,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Lithuania,2021,69,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Lithuania,2022,43,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Luxembourg,1999,9,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Luxembourg,2000,20,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Luxembourg,2001,17,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Luxembourg,2002,20,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Luxembourg,2003,16,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Luxembourg,2004,17,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Luxembourg,2005,13,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Luxembourg,2006,8,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Luxembourg,2007,9,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Luxembourg,2008,9,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Luxembourg,2009,10,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Luxembourg,2010,3,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Luxembourg,2011,7,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Luxembourg,2012,7,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Luxembourg,2013,15,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Luxembourg,2014,9,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Luxembourg,2015,5,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Luxembourg,2016,8,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Luxembourg,2017,6,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Luxembourg,2018,1,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Luxembourg,2019,3,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Luxembourg,2020,5,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Luxembourg,2021,5,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Luxembourg,2022,10,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Latvia,2004,142,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Latvia,2005,125,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Latvia,2006,148,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Latvia,2007,165,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Latvia,2008,97,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Latvia,2009,68,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Latvia,2010,78,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Latvia,2011,53,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Latvia,2012,53,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Latvia,2013,53,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Latvia,2014,69,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Latvia,2015,44,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Latvia,2016,30,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Latvia,2017,44,
ESTAT:TRAN_SF_ROADRO(1.0),12/04/24 11:00:00,Annual,Number,Urban roads,Latvia,2018,41,
